Minute,Team,Margin
41,MIA,-1.865853659
42,MIA,-2.109756098
43,MIA,-2.12195122
44,MIA,-2.390243902
45,MIA,-2.195121951
46,MIA,-2.524390244
47,MIA,-2.817073171
48,MIA,-2.865853659
49,MIA,-2.597560976
0,BKN,-0.06097561
1,BKN,-0.06097561
2,BKN,0.073170732
3,BKN,0.280487805
4,BKN,0.426829268
5,BKN,0.707317073
6,BKN,0.402439024
7,BKN,0.926829268
8,BKN,0.695121951
9,BKN,0.841463415
10,BKN,0.817073171
11,BKN,1.12195122
12,BKN,1.12195122
13,BKN,1.158536585
14,BKN,1.195121951
15,BKN,0.817073171
16,BKN,0.512195122
17,BKN,0.280487805
18,BKN,0.170731707
19,BKN,0.012195122
20,BKN,-0.329268293
21,BKN,-0.62195122
22,BKN,-1.036585366
23,BKN,-1.231707317
24,BKN,-1.219512195
25,BKN,-1.353658537
26,BKN,-1.353658537
27,BKN,-1.609756098
28,BKN,-2.024390244
29,BKN,-1.890243902
30,BKN,-2.134146341
31,BKN,-2.743902439
32,BKN,-2.865853659
33,BKN,-2.5
34,BKN,-2.585365854
35,BKN,-2.743902439
36,BKN,-2.426829268
37,BKN,-2.195121951
38,BKN,-2.524390244
39,BKN,-2.353658537
40,BKN,-2.719512195
41,BKN,-2.62195122
42,BKN,-2.487804878
43,BKN,-1.951219512
44,BKN,-1.951219512
45,BKN,-2.231707317
46,BKN,-2.524390244
47,BKN,-2.573170732
48,BKN,-2.658536585
49,BKN,-2.87804878
0,BOS,-0.048780488
1,BOS,-0.048780488
2,BOS,0.329268293
3,BOS,0.268292683
4,BOS,0.463414634
5,BOS,0.097560976
6,BOS,0.182926829
7,BOS,0.207317073
8,BOS,0.304878049
9,BOS,-0.06097561
10,BOS,-0.93902439
11,BOS,-0.719512195
12,BOS,-0.609756098
13,BOS,-0.317073171
14,BOS,-0.304878049
15,BOS,0.073170732
16,BOS,-0.097560976
17,BOS,-0.06097561
18,BOS,0.158536585
19,BOS,0.56097561
20,BOS,0.573170732
21,BOS,0.695121951
22,BOS,0.658536585
23,BOS,0.487804878
24,BOS,0.56097561
25,BOS,0.573170732
26,BOS,0.512195122
27,BOS,0.280487805
28,BOS,-0.048780488
29,BOS,-0.804878049
30,BOS,-0.682926829
31,BOS,-0.902439024
32,BOS,-1.268292683
33,BOS,-1.329268293
34,BOS,-0.963414634
35,BOS,-0.5
36,BOS,-0.37804878
37,BOS,-0.341463415
38,BOS,-0.317073171
39,BOS,-0.182926829
40,BOS,-0.390243902
41,BOS,-0.780487805
42,BOS,-0.475609756
43,BOS,-0.43902439
44,BOS,0.146341463
45,BOS,0.256097561
46,BOS,0.12195122
47,BOS,0.170731707
48,BOS,0.292682927
49,BOS,0.158536585
0,PHX,0.536585366
1,PHX,0.536585366
2,PHX,0.146341463
3,PHX,-0.207317073
4,PHX,0.085365854
5,PHX,-0.292682927
6,PHX,-0.134146341
7,PHX,-0.804878049
8,PHX,-1.146341463
9,PHX,-1.475609756
10,PHX,-0.93902439
11,PHX,-1.097560976
12,PHX,-1.182926829
13,PHX,-1.292682927
14,PHX,-1.329268293
15,PHX,-1.914634146
16,PHX,-1.975609756
17,PHX,-2.146341463
18,PHX,-2.12195122
19,PHX,-1.865853659
20,PHX,-1.841463415
21,PHX,-1.609756098
22,PHX,-1.731707317
23,PHX,-1.951219512
24,PHX,-1.182926829
25,PHX,-1.37804878
26,PHX,-0.817073171
27,PHX,-0.926829268
28,PHX,-0.914634146
29,PHX,-1.073170732
30,PHX,-0.902439024
31,PHX,-0.719512195
32,PHX,-1.048780488
33,PHX,-1.036585366
34,PHX,-0.926829268
35,PHX,-1.243902439
36,PHX,-1.487804878
37,PHX,-1.475609756
38,PHX,-1.5
39,PHX,-1.073170732
40,PHX,-0.597560976
41,PHX,-0.963414634
42,PHX,-1.06097561
43,PHX,-1.097560976
44,PHX,-1.341463415
45,PHX,-1.109756098
46,PHX,-1.12195122
47,PHX,-1.048780488
48,PHX,-1.280487805
49,PHX,-0.902439024
0,NYK,-0.353658537
1,NYK,-0.353658537
2,NYK,-0.609756098
3,NYK,-1.280487805
4,NYK,-1.243902439
5,NYK,-1.719512195
6,NYK,-1.719512195
7,NYK,-2.048780488
8,NYK,-2.256097561
9,NYK,-2.353658537
10,NYK,-2.731707317
11,NYK,-2.756097561
12,NYK,-3.085365854
13,NYK,-3.341463415
14,NYK,-3.451219512
15,NYK,-3.817073171
16,NYK,-4.048780488
17,NYK,-4.719512195
18,NYK,-4.975609756
19,NYK,-5.426829268
20,NYK,-5.536585366
21,NYK,-5.853658537
22,NYK,-5.87804878
23,NYK,-6
24,NYK,-6.329268293
25,NYK,-6.365853659
26,NYK,-6.390243902
27,NYK,-6.597560976
28,NYK,-6.890243902
29,NYK,-7.280487805
30,NYK,-7.951219512
31,NYK,-8.182926829
32,NYK,-8.865853659
33,NYK,-8.987804878
34,NYK,-9.56097561
35,NYK,-9.585365854
36,NYK,-9.43902439
37,NYK,-9.658536585
38,NYK,-9.902439024
39,NYK,-9.695121951
40,NYK,-9.524390244
41,NYK,-9.536585366
42,NYK,-9.280487805
43,NYK,-9.597560976
44,NYK,-10.23170732
45,NYK,-9.743902439
46,NYK,-10.1097561
47,NYK,-10.2195122
48,NYK,-9.56097561
49,NYK,-9.317073171
0,CHI,-0.207317073
1,CHI,-0.207317073
2,CHI,-0.402439024
3,CHI,0.109756098
4,CHI,-0.097560976
5,CHI,-0.280487805
6,CHI,-0.585365854
7,CHI,-0.865853659
8,CHI,-0.841463415
9,CHI,-0.536585366
10,CHI,-0.292682927
11,CHI,-0.353658537
12,CHI,-0.292682927
13,CHI,-0.134146341
14,CHI,0.012195122
15,CHI,0.268292683
16,CHI,-0.085365854
17,CHI,0.304878049
18,CHI,-0.012195122
19,CHI,0.207317073
20,CHI,0.414634146
21,CHI,0.280487805
22,CHI,0.207317073
23,CHI,-0.073170732
24,CHI,0.341463415
25,CHI,-0.048780488
26,CHI,0.146341463
27,CHI,0.109756098
28,CHI,0.12195122
29,CHI,0.56097561
30,CHI,0.256097561
31,CHI,1.146341463
32,CHI,1.317073171
33,CHI,1.256097561
34,CHI,1.109756098
35,CHI,1.512195122
36,CHI,1.207317073
37,CHI,1.792682927
38,CHI,1.414634146
39,CHI,1.524390244
40,CHI,1.646341463
41,CHI,2.268292683
42,CHI,2.109756098
43,CHI,2.085365854
44,CHI,2.158536585
45,CHI,2.097560976
46,CHI,2.182926829
47,CHI,2.414634146
48,CHI,2.853658537
49,CHI,3
0,LAC,0.524390244
1,LAC,0.524390244
2,LAC,0.573170732
3,LAC,0.658536585
4,LAC,1.670731707
5,LAC,2.317073171
6,LAC,2.37804878
7,LAC,2.243902439
8,LAC,2.670731707
9,LAC,2.914634146
10,LAC,2.951219512
11,LAC,3.317073171
12,LAC,3.646341463
13,LAC,2.731707317
14,LAC,2.865853659
15,LAC,2.597560976
16,LAC,2.256097561
17,LAC,2.87804878
18,LAC,3.012195122
19,LAC,2.87804878
20,LAC,3.268292683
21,LAC,3.182926829
22,LAC,3.085365854
23,LAC,3.231707317
24,LAC,3.170731707
25,LAC,3.414634146
26,LAC,3.987804878
27,LAC,3.634146341
28,LAC,4.56097561
29,LAC,4.43902439
30,LAC,5.036585366
31,LAC,5.109756098
32,LAC,5.634146341
33,LAC,5.87804878
34,LAC,6.292682927
35,LAC,6.097560976
36,LAC,5.817073171
37,LAC,5.87804878
38,LAC,5.658536585
39,LAC,5.719512195
40,LAC,5.292682927
41,LAC,5.487804878
42,LAC,5.280487805
43,LAC,5.914634146
44,LAC,6.024390244
45,LAC,6.451219512
46,LAC,6.56097561
47,LAC,6.463414634
48,LAC,6.463414634
49,LAC,6.585365854
0,CLE,0.024390244
1,CLE,0.024390244
2,CLE,0.231707317
3,CLE,-0.024390244
4,CLE,0.56097561
5,CLE,1.097560976
6,CLE,1.512195122
7,CLE,1.914634146
8,CLE,2.280487805
9,CLE,2.207317073
10,CLE,1.987804878
11,CLE,2.43902439
12,CLE,2.609756098
13,CLE,2.902439024
14,CLE,2.865853659
15,CLE,3.195121951
16,CLE,3.43902439
17,CLE,3.512195122
18,CLE,3.853658537
19,CLE,3.926829268
20,CLE,3.414634146
21,CLE,3.719512195
22,CLE,3.402439024
23,CLE,3.597560976
24,CLE,3.5
25,CLE,3.06097561
26,CLE,2.853658537
27,CLE,3.12195122
28,CLE,3.451219512
29,CLE,3.5
30,CLE,3.731707317
31,CLE,3.975609756
32,CLE,4.012195122
33,CLE,3.768292683
34,CLE,3.56097561
35,CLE,3.646341463
36,CLE,4.06097561
37,CLE,4.134146341
38,CLE,4.487804878
39,CLE,4.695121951
40,CLE,4.87804878
41,CLE,4.414634146
42,CLE,4.682926829
43,CLE,4.817073171
44,CLE,4.963414634
45,CLE,4.682926829
46,CLE,4.890243902
47,CLE,4.609756098
48,CLE,4.609756098
49,CLE,4.475609756
