Minute,Team,Margin
39,MIN,3.207317073
40,MIN,2.914634146
41,MIN,3.097560976
42,MIN,3.048780488
43,MIN,2.829268293
44,MIN,2.975609756
45,MIN,3.024390244
46,MIN,2.719512195
47,MIN,2.524390244
48,MIN,2.195121951
49,MIN,2.231707317
0,SAS,0.329268293
1,SAS,0.329268293
2,SAS,0.304878049
3,SAS,0.329268293
4,SAS,0.512195122
5,SAS,0.731707317
6,SAS,0.658536585
7,SAS,0.365853659
8,SAS,0.548780488
9,SAS,0.865853659
10,SAS,0.756097561
11,SAS,0.158536585
12,SAS,0.609756098
13,SAS,0.048780488
14,SAS,0.256097561
15,SAS,0.134146341
16,SAS,-0.256097561
17,SAS,-0.134146341
18,SAS,0.195121951
19,SAS,0.182926829
20,SAS,0.487804878
21,SAS,0.402439024
22,SAS,0.207317073
23,SAS,0.243902439
24,SAS,0.707317073
25,SAS,0.5
26,SAS,0.43902439
27,SAS,0.487804878
28,SAS,0.475609756
29,SAS,0.37804878
30,SAS,1.06097561
31,SAS,0.865853659
32,SAS,0.87804878
33,SAS,1.158536585
34,SAS,1.048780488
35,SAS,1.085365854
36,SAS,1.292682927
37,SAS,2.048780488
38,SAS,2.390243902
39,SAS,2.43902439
40,SAS,2.463414634
41,SAS,2.085365854
42,SAS,2.158536585
43,SAS,2.12195122
44,SAS,2.682926829
45,SAS,2.865853659
46,SAS,3.195121951
47,SAS,3.182926829
48,SAS,2.987804878
49,SAS,2.890243902
0,TOR,0.341463415
1,TOR,0.341463415
2,TOR,0.341463415
3,TOR,0.402439024
4,TOR,0.536585366
5,TOR,0.487804878
6,TOR,0.951219512
7,TOR,1.195121951
8,TOR,1.048780488
9,TOR,1.158536585
10,TOR,1.43902439
11,TOR,1.414634146
12,TOR,1.487804878
13,TOR,1.914634146
14,TOR,1.768292683
15,TOR,2.012195122
16,TOR,2.097560976
17,TOR,2.43902439
18,TOR,2.804878049
19,TOR,2.817073171
20,TOR,2.524390244
21,TOR,3
22,TOR,3.829268293
23,TOR,4.243902439
24,TOR,4.109756098
25,TOR,4.487804878
26,TOR,4.62195122
27,TOR,4.817073171
28,TOR,4.658536585
29,TOR,4.451219512
30,TOR,4.317073171
31,TOR,4.524390244
32,TOR,4.914634146
33,TOR,5.146341463
34,TOR,5.219512195
35,TOR,4.963414634
36,TOR,5.963414634
37,TOR,5.524390244
38,TOR,5.719512195
39,TOR,6.182926829
40,TOR,6.243902439
41,TOR,6.975609756
42,TOR,7.536585366
43,TOR,7.951219512
44,TOR,7.902439024
45,TOR,8.036585366
46,TOR,8.219512195
47,TOR,8.109756098
48,TOR,8.182926829
49,TOR,7.780487805
0,CHI,-0.390243902
1,CHI,-0.390243902
2,CHI,-0.243902439
3,CHI,-0.62195122
4,CHI,-0.536585366
5,CHI,-1.073170732
6,CHI,-1.341463415
7,CHI,-1.585365854
8,CHI,-1.792682927
9,CHI,-2.353658537
10,CHI,-2.365853659
11,CHI,-1.975609756
12,CHI,-1.719512195
13,CHI,-1.597560976
14,CHI,-2.012195122
15,CHI,-2.43902439
16,CHI,-2.353658537
17,CHI,-2.646341463
18,CHI,-2.487804878
19,CHI,-2.353658537
20,CHI,-2.317073171
21,CHI,-2.609756098
22,CHI,-3.37804878
23,CHI,-3.43902439
24,CHI,-3.170731707
25,CHI,-4
26,CHI,-3.853658537
27,CHI,-4.341463415
28,CHI,-4.975609756
29,CHI,-4.817073171
30,CHI,-4.87804878
31,CHI,-5.609756098
32,CHI,-5.573170732
33,CHI,-5.707317073
34,CHI,-6.036585366
35,CHI,-6.134146341
36,CHI,-6.414634146
37,CHI,-6.87804878
38,CHI,-6.707317073
39,CHI,-6.670731707
40,CHI,-6.707317073
41,CHI,-6.756097561
42,CHI,-6.756097561
43,CHI,-7.06097561
44,CHI,-7.06097561
45,CHI,-7.390243902
46,CHI,-7.195121951
47,CHI,-7.304878049
48,CHI,-7.317073171
49,CHI,-7.036585366
0,NYK,0.024390244
1,NYK,0.024390244
2,NYK,0.109756098
3,NYK,0.170731707
4,NYK,-0.012195122
5,NYK,0.170731707
6,NYK,0.317073171
7,NYK,-0.182926829
8,NYK,0.06097561
9,NYK,-0.231707317
10,NYK,-0.195121951
11,NYK,-0.243902439
12,NYK,-0.243902439
13,NYK,-0.5
14,NYK,-0.317073171
15,NYK,-0.548780488
16,NYK,-0.585365854
17,NYK,-0.853658537
18,NYK,-0.951219512
19,NYK,-0.585365854
20,NYK,-0.243902439
21,NYK,-0.012195122
22,NYK,-0.036585366
23,NYK,-0.731707317
24,NYK,-0.573170732
25,NYK,-0.731707317
26,NYK,-0.914634146
27,NYK,-0.817073171
28,NYK,-1.207317073
29,NYK,-1.365853659
30,NYK,-1.841463415
31,NYK,-2.317073171
32,NYK,-2.256097561
33,NYK,-2.304878049
34,NYK,-1.93902439
35,NYK,-1.914634146
36,NYK,-2.5
37,NYK,-2.43902439
38,NYK,-2.451219512
39,NYK,-2.682926829
40,NYK,-3.06097561
41,NYK,-3.048780488
42,NYK,-2.865853659
43,NYK,-2.817073171
44,NYK,-2.963414634
45,NYK,-3.219512195
46,NYK,-3.256097561
47,NYK,-3.317073171
48,NYK,-3.414634146
49,NYK,-3.56097561
0,OKC,0.536585366
1,OKC,0.536585366
2,OKC,0.768292683
3,OKC,0.62195122
4,OKC,0.93902439
5,OKC,0.646341463
6,OKC,1.37804878
7,OKC,1.5
8,OKC,1.926829268
9,OKC,2.451219512
10,OKC,2.780487805
11,OKC,2.926829268
12,OKC,2.695121951
13,OKC,1.975609756
14,OKC,1.743902439
15,OKC,1.853658537
16,OKC,1.743902439
17,OKC,1.841463415
18,OKC,2.37804878
19,OKC,2.219512195
20,OKC,2.670731707
21,OKC,2.512195122
22,OKC,2.792682927
23,OKC,2.768292683
24,OKC,2.634146341
25,OKC,2.902439024
26,OKC,3.146341463
27,OKC,3.12195122
28,OKC,2.914634146
29,OKC,3.243902439
30,OKC,3.134146341
31,OKC,3.390243902
32,OKC,3.243902439
33,OKC,3.146341463
34,OKC,2.87804878
35,OKC,2.658536585
36,OKC,2.292682927
37,OKC,2.390243902
38,OKC,1.926829268
39,OKC,2.06097561
40,OKC,2.146341463
41,OKC,2.597560976
42,OKC,2.951219512
43,OKC,3.182926829
44,OKC,3.219512195
45,OKC,3.268292683
46,OKC,3.231707317
47,OKC,3.670731707
48,OKC,3.670731707
49,OKC,3.414634146
0,LAC,0.390243902
1,LAC,0.390243902
2,LAC,0.62195122
3,LAC,0.134146341
4,LAC,0.256097561
5,LAC,0.475609756
6,LAC,0.085365854
7,LAC,-0.317073171
8,LAC,-0.390243902
9,LAC,-0.792682927
10,LAC,-0.658536585
11,LAC,-0.670731707
12,LAC,-0.573170732
13,LAC,-0.841463415
14,LAC,-0.93902439
15,LAC,-0.890243902
16,LAC,-0.707317073
17,LAC,-0.670731707
18,LAC,-0.963414634
19,LAC,-1.487804878
20,LAC,-1.146341463
21,LAC,-0.926829268
22,LAC,-1.073170732
23,LAC,-1.865853659
24,LAC,-1.329268293
25,LAC,-1.280487805
26,LAC,-1.487804878
27,LAC,-1.524390244
28,LAC,-1.914634146
29,LAC,-1.695121951
30,LAC,-1.37804878
31,LAC,-1.170731707
32,LAC,-1.536585366
33,LAC,-1.402439024
34,LAC,-1.756097561
35,LAC,-1.731707317
36,LAC,-1.585365854
37,LAC,-1.06097561
38,LAC,-0.743902439
39,LAC,-0.512195122
40,LAC,-0.109756098
41,LAC,0.12195122
42,LAC,-0.12195122
43,LAC,-0.170731707
44,LAC,-0.536585366
45,LAC,-0.402439024
46,LAC,-0.390243902
47,LAC,-0.231707317
48,LAC,0.231707317
49,LAC,0.036585366
0,LAL,0.048780488
1,LAL,0.048780488
2,LAL,-0.195121951
3,LAL,-0.341463415
4,LAL,-0.768292683
5,LAL,-1.12195122
6,LAL,-0.890243902
7,LAL,-1.231707317
8,LAL,-1.317073171
9,LAL,-1.158536585
10,LAL,-1.134146341
11,LAL,-1.414634146
12,LAL,-1.182926829
13,LAL,-1.707317073
14,LAL,-1.231707317
15,LAL,-0.548780488
16,LAL,-0.87804878
17,LAL,-0.658536585
18,LAL,-0.548780488
19,LAL,-0.890243902
20,LAL,-1.024390244
21,LAL,-1.280487805
22,LAL,-1.170731707
23,LAL,-1.768292683
24,LAL,-1.109756098
25,LAL,-1.487804878
26,LAL,-1.695121951
27,LAL,-1.634146341
28,LAL,-1.5
29,LAL,-2.243902439
30,LAL,-1.670731707
31,LAL,-1.768292683
32,LAL,-1.646341463
33,LAL,-1.182926829
34,LAL,-1.146341463
35,LAL,-1.195121951
36,LAL,-1.134146341
37,LAL,-1.158536585
38,LAL,-1.43902439
39,LAL,-1.756097561
40,LAL,-1.62195122
41,LAL,-1.451219512
42,LAL,-1.353658537
43,LAL,-1.109756098
44,LAL,-1.146341463
45,LAL,-1.12195122
46,LAL,-0.963414634
47,LAL,-1.512195122
48,LAL,-1.451219512
49,LAL,-1.548780488
