Minute,Team,Margin
1,ATL,-0.493150685
2,ATL,-0.219178082
3,ATL,-0.726027397
4,ATL,-0.945205479
5,ATL,-1.287671233
6,ATL,-1.506849315
7,ATL,-1.767123288
8,ATL,-2.232876712
9,ATL,-2.410958904
10,ATL,-2.123287671
11,ATL,-2.136986301
12,ATL,-2.315068493
13,ATL,-2.219178082
14,ATL,-2
15,ATL,-1.904109589
16,ATL,-2.095890411
17,ATL,-2.136986301
18,ATL,-2.150684932
19,ATL,-2.232876712
20,ATL,-1.863013699
21,ATL,-2.205479452
22,ATL,-2.01369863
23,ATL,-2.068493151
24,ATL,-2.561643836
25,ATL,-2.726027397
26,ATL,-3.260273973
27,ATL,-3.164383562
28,ATL,-3.630136986
29,ATL,-4.136986301
30,ATL,-4.178082192
31,ATL,-4.726027397
32,ATL,-4.876712329
33,ATL,-5.712328767
34,ATL,-5.561643836
35,ATL,-5.890410959
36,ATL,-6.095890411
37,ATL,-5.671232877
38,ATL,-6.123287671
39,ATL,-6.164383562
40,ATL,-6.260273973
41,ATL,-6.753424658
42,ATL,-6.520547945
43,ATL,-6.369863014
44,ATL,-6.301369863
45,ATL,-6.602739726
46,ATL,-6.97260274
47,ATL,-6.520547945
48,ATL,-6.561643836
49,ATL,-6.082191781
0,SAS,-0.458333333
1,SAS,-0.458333333
2,SAS,-0.375
3,SAS,-0.236111111
4,SAS,-0.902777778
5,SAS,-0.944444444
6,SAS,-1
7,SAS,-0.625
8,SAS,-0.416666667
9,SAS,0.069444444
10,SAS,-0.041666667
11,SAS,0.680555556
12,SAS,0.638888889
13,SAS,0.819444444
14,SAS,0.708333333
15,SAS,1.361111111
16,SAS,1.208333333
17,SAS,0.722222222
18,SAS,0.972222222
19,SAS,1.194444444
20,SAS,1.083333333
21,SAS,0.986111111
22,SAS,1.277777778
23,SAS,0.75
24,SAS,1.319444444
25,SAS,0.930555556
26,SAS,1.125
27,SAS,0.986111111
28,SAS,1.097222222
29,SAS,0.986111111
30,SAS,0.972222222
31,SAS,1.097222222
32,SAS,1.180555556
33,SAS,0.944444444
34,SAS,1.305555556
35,SAS,1.069444444
36,SAS,1.277777778
37,SAS,0.847222222
38,SAS,1.513888889
39,SAS,1.472222222
40,SAS,1.263888889
41,SAS,1.736111111
42,SAS,1.597222222
43,SAS,1.597222222
44,SAS,1.805555556
45,SAS,1.555555556
46,SAS,1.986111111
47,SAS,1.402777778
48,SAS,1.236111111
49,SAS,1.486111111
0,MIN,0.027777778
1,MIN,0.027777778
2,MIN,-0.486111111
3,MIN,-0.291666667
4,MIN,0
5,MIN,0.236111111
6,MIN,0.597222222
7,MIN,-0.041666667
8,MIN,-0.25
9,MIN,0.125
10,MIN,-0.013888889
11,MIN,-0.222222222
12,MIN,0.305555556
13,MIN,0.472222222
14,MIN,0.430555556
15,MIN,1.041666667
16,MIN,0.138888889
17,MIN,-0.222222222
18,MIN,-0.027777778
19,MIN,-0.013888889
20,MIN,-0.555555556
21,MIN,-0.541666667
22,MIN,-0.736111111
23,MIN,-1.083333333
24,MIN,-0.972222222
25,MIN,-0.847222222
26,MIN,-0.791666667
27,MIN,-0.555555556
28,MIN,-0.013888889
29,MIN,-0.027777778
30,MIN,-0.597222222
31,MIN,-0.236111111
32,MIN,-0.611111111
33,MIN,-0.527777778
34,MIN,-0.652777778
35,MIN,-0.444444444
36,MIN,0.138888889
37,MIN,0
38,MIN,-0.152777778
39,MIN,-0.597222222
40,MIN,-0.416666667
41,MIN,-0.486111111
42,MIN,-0.541666667
43,MIN,-0.847222222
44,MIN,-0.888888889
45,MIN,-0.888888889
46,MIN,-1.041666667
47,MIN,-0.569444444
48,MIN,-0.597222222
49,MIN,-1.125
0,WAS,0.123287671
1,WAS,0.123287671
2,WAS,-0.232876712
3,WAS,-0.698630137
4,WAS,-0.315068493
5,WAS,-0.424657534
6,WAS,-0.904109589
7,WAS,-0.808219178
8,WAS,-0.849315068
9,WAS,-1.136986301
10,WAS,-2.02739726
11,WAS,-2.273972603
12,WAS,-2.301369863
13,WAS,-2.219178082
14,WAS,-2.04109589
15,WAS,-2.315068493
16,WAS,-2.232876712
17,WAS,-2.150684932
18,WAS,-2.273972603
19,WAS,-2.109589041
20,WAS,-1.863013699
21,WAS,-1.821917808
22,WAS,-1.890410959
23,WAS,-1.97260274
24,WAS,-2.561643836
25,WAS,-2.657534247
26,WAS,-2.438356164
27,WAS,-2.397260274
28,WAS,-2.890410959
29,WAS,-3.630136986
30,WAS,-3.890410959
31,WAS,-4.04109589
32,WAS,-3.876712329
33,WAS,-4.01369863
34,WAS,-3.97260274
35,WAS,-4.02739726
36,WAS,-4.315068493
37,WAS,-4.342465753
38,WAS,-4.191780822
39,WAS,-4.356164384
40,WAS,-4.315068493
41,WAS,-3.95890411
42,WAS,-3.835616438
43,WAS,-3.342465753
44,WAS,-2.753424658
45,WAS,-2.95890411
46,WAS,-3.136986301
47,WAS,-2.794520548
48,WAS,-2.602739726
49,WAS,-2.630136986
0,POR,0.225352113
1,POR,0.225352113
2,POR,0.38028169
3,POR,0.323943662
4,POR,0.521126761
5,POR,0.929577465
6,POR,1.338028169
7,POR,1.408450704
8,POR,1.633802817
9,POR,2
10,POR,2.323943662
11,POR,2.169014085
12,POR,1.802816901
13,POR,1.507042254
14,POR,1.197183099
15,POR,0.788732394
16,POR,0.549295775
17,POR,1.211267606
18,POR,1.056338028
19,POR,0.85915493
20,POR,0.774647887
21,POR,1.915492958
22,POR,2.154929577
23,POR,2.098591549
24,POR,2.422535211
25,POR,2.549295775
26,POR,2.943661972
27,POR,2.661971831
28,POR,2.85915493
29,POR,2.887323944
30,POR,3.225352113
31,POR,3.366197183
32,POR,3.873239437
33,POR,3.802816901
34,POR,4.042253521
35,POR,3.915492958
36,POR,4.267605634
37,POR,4.507042254
38,POR,4.422535211
39,POR,4.197183099
40,POR,4.042253521
41,POR,4.591549296
42,POR,4.436619718
43,POR,4.591549296
44,POR,4.098591549
45,POR,4.450704225
46,POR,4.492957746
47,POR,3.732394366
48,POR,3.690140845
49,POR,3.676056338
0,LAL,0.323943662
1,LAL,0.323943662
2,LAL,-0.183098592
3,LAL,-0.605633803
4,LAL,-1.028169014
5,LAL,-1.577464789
6,LAL,-1.746478873
7,LAL,-1.605633803
8,LAL,-1.802816901
9,LAL,-2.549295775
10,LAL,-2.338028169
11,LAL,-2.436619718
12,LAL,-2.098591549
13,LAL,-2.816901408
14,LAL,-2.873239437
15,LAL,-2.507042254
16,LAL,-2.478873239
17,LAL,-2.14084507
18,LAL,-1.830985915
19,LAL,-1.295774648
20,LAL,-0.901408451
21,LAL,-1.084507042
22,LAL,-1.295774648
23,LAL,-0.957746479
24,LAL,-1
25,LAL,-1.338028169
26,LAL,-1.577464789
27,LAL,-1.704225352
28,LAL,-1.788732394
29,LAL,-1.816901408
30,LAL,-1.704225352
31,LAL,-1.676056338
32,LAL,-2.070422535
33,LAL,-1.23943662
34,LAL,-0.873239437
35,LAL,-0.901408451
36,LAL,-1.126760563
37,LAL,-0.718309859
38,LAL,-1.38028169
39,LAL,-1.338028169
40,LAL,-1.352112676
41,LAL,-1.098591549
42,LAL,-1.521126761
43,LAL,-1.492957746
44,LAL,-1.577464789
45,LAL,-1.549295775
46,LAL,-1.352112676
47,LAL,-2.028169014
48,LAL,-2.028169014
49,LAL,-2.225352113
0,CHI,-0.082191781
1,CHI,-0.082191781
2,CHI,0.095890411
3,CHI,0.191780822
4,CHI,-0.01369863
5,CHI,0.095890411
6,CHI,-0.342465753
7,CHI,-0.219178082
8,CHI,-0.767123288
9,CHI,-0.945205479
10,CHI,-0.369863014
11,CHI,-0.452054795
12,CHI,-0.616438356
13,CHI,-0.671232877
14,CHI,-1.383561644
15,CHI,-1.671232877
16,CHI,-1.219178082
17,CHI,-1.794520548
18,CHI,-2.082191781
19,CHI,-2.342465753
20,CHI,-2.698630137
21,CHI,-2.835616438
22,CHI,-2.98630137
23,CHI,-2.917808219
24,CHI,-2.520547945
25,CHI,-3.698630137
26,CHI,-4.082191781
27,CHI,-4.328767123
28,CHI,-4.136986301
29,CHI,-4.438356164
30,CHI,-4.780821918
31,CHI,-4.712328767
32,CHI,-5.178082192
33,CHI,-5.191780822
34,CHI,-5.671232877
35,CHI,-5.602739726
36,CHI,-6.01369863
37,CHI,-6.520547945
38,CHI,-6.876712329
39,CHI,-6.876712329
40,CHI,-6.98630137
41,CHI,-6.575342466
42,CHI,-7.04109589
43,CHI,-7.547945205
44,CHI,-8.164383562
45,CHI,-8
46,CHI,-8.123287671
47,CHI,-8.520547945
48,CHI,-8.095890411
49,CHI,-7.589041096
