Minute,Team,Margin
34,HOU,5.963414634
35,HOU,6.097560976
36,HOU,6.329268293
37,HOU,6.487804878
38,HOU,6.62195122
39,HOU,6.768292683
40,HOU,5.951219512
41,HOU,6.231707317
42,HOU,5.707317073
43,HOU,6.268292683
44,HOU,6.182926829
45,HOU,6.048780488
46,HOU,6.048780488
47,HOU,6
48,HOU,5.62195122
49,HOU,5.768292683
0,LAL,-0.158536585
1,LAL,-0.158536585
2,LAL,-0.134146341
3,LAL,-0.524390244
4,LAL,-0.93902439
5,LAL,-1.146341463
6,LAL,-1.256097561
7,LAL,-1.634146341
8,LAL,-1.902439024
9,LAL,-2.87804878
10,LAL,-3.06097561
11,LAL,-3.317073171
12,LAL,-3.182926829
13,LAL,-2.707317073
14,LAL,-2.365853659
15,LAL,-2.256097561
16,LAL,-1.87804878
17,LAL,-2.06097561
18,LAL,-2.231707317
19,LAL,-2.341463415
20,LAL,-2.548780488
21,LAL,-3.024390244
22,LAL,-3.5
23,LAL,-3.926829268
24,LAL,-4.426829268
25,LAL,-4.792682927
26,LAL,-4.768292683
27,LAL,-5.06097561
28,LAL,-5.195121951
29,LAL,-5.048780488
30,LAL,-5.024390244
31,LAL,-5.597560976
32,LAL,-6.012195122
33,LAL,-6.219512195
34,LAL,-5.963414634
35,LAL,-5.62195122
36,LAL,-6.036585366
37,LAL,-6.682926829
38,LAL,-6.658536585
39,LAL,-6.475609756
40,LAL,-5.87804878
41,LAL,-6.024390244
42,LAL,-6.231707317
43,LAL,-6.109756098
44,LAL,-5.756097561
45,LAL,-6.06097561
46,LAL,-6.93902439
47,LAL,-7
48,LAL,-6.841463415
49,LAL,-6.87804878
0,PHI,-0.085365854
1,PHI,-0.085365854
2,PHI,-0.365853659
3,PHI,0.048780488
4,PHI,0.146341463
5,PHI,-0.414634146
6,PHI,-0.390243902
7,PHI,-0.5
8,PHI,-0.56097561
9,PHI,-0.902439024
10,PHI,-1.182926829
11,PHI,-1.170731707
12,PHI,-1.646341463
13,PHI,-1.87804878
14,PHI,-2.097560976
15,PHI,-2.048780488
16,PHI,-1.963414634
17,PHI,-1.987804878
18,PHI,-1.951219512
19,PHI,-1.829268293
20,PHI,-1.597560976
21,PHI,-1.341463415
22,PHI,-1.902439024
23,PHI,-2.048780488
24,PHI,-1.987804878
25,PHI,-2.548780488
26,PHI,-2.62195122
27,PHI,-2.902439024
28,PHI,-3.365853659
29,PHI,-3.280487805
30,PHI,-3.719512195
31,PHI,-3.475609756
32,PHI,-3.792682927
33,PHI,-4.158536585
34,PHI,-4.012195122
35,PHI,-3.853658537
36,PHI,-3.817073171
37,PHI,-4.353658537
38,PHI,-4.634146341
39,PHI,-5.158536585
40,PHI,-5.219512195
41,PHI,-5.37804878
42,PHI,-5.573170732
43,PHI,-5.682926829
44,PHI,-5.902439024
45,PHI,-5.963414634
46,PHI,-5.902439024
47,PHI,-5.670731707
48,PHI,-5.573170732
49,PHI,-5.695121951
0,OKC,0.195121951
1,OKC,0.195121951
2,OKC,0.048780488
3,OKC,0.085365854
4,OKC,0.134146341
5,OKC,0.658536585
6,OKC,0.707317073
7,OKC,0.682926829
8,OKC,0.56097561
9,OKC,1.451219512
10,OKC,1.853658537
11,OKC,1.573170732
12,OKC,1.487804878
13,OKC,0.756097561
14,OKC,0.756097561
15,OKC,0.865853659
16,OKC,0.475609756
17,OKC,0.048780488
18,OKC,-0.170731707
19,OKC,0.426829268
20,OKC,0.256097561
21,OKC,0.036585366
22,OKC,0.292682927
23,OKC,0.402439024
24,OKC,0.329268293
25,OKC,0.609756098
26,OKC,0.170731707
27,OKC,0.353658537
28,OKC,0.475609756
29,OKC,0.609756098
30,OKC,0.012195122
31,OKC,-0.658536585
32,OKC,-0.646341463
33,OKC,-0.256097561
34,OKC,-0.073170732
35,OKC,0.012195122
36,OKC,-0.036585366
37,OKC,-0.548780488
38,OKC,-0.512195122
39,OKC,-0.609756098
40,OKC,-0.390243902
41,OKC,-0.475609756
42,OKC,-0.963414634
43,OKC,-0.719512195
44,OKC,-0.597560976
45,OKC,-0.402439024
46,OKC,-0.195121951
47,OKC,0.304878049
48,OKC,0.243902439
49,OKC,0.756097561
0,WAS,0.365853659
1,WAS,0.365853659
2,WAS,0.426829268
3,WAS,1.353658537
4,WAS,1.353658537
5,WAS,1.292682927
6,WAS,1.817073171
7,WAS,2.073170732
8,WAS,2.487804878
9,WAS,1.87804878
10,WAS,1.341463415
11,WAS,2
12,WAS,2.024390244
13,WAS,1.865853659
14,WAS,1.719512195
15,WAS,1.487804878
16,WAS,1.524390244
17,WAS,1.512195122
18,WAS,1.731707317
19,WAS,1.707317073
20,WAS,1.890243902
21,WAS,1.634146341
22,WAS,1.158536585
23,WAS,1.548780488
24,WAS,1.207317073
25,WAS,1.536585366
26,WAS,1.853658537
27,WAS,1.524390244
28,WAS,1.865853659
29,WAS,1.731707317
30,WAS,1.756097561
31,WAS,1.670731707
32,WAS,1.682926829
33,WAS,1.804878049
34,WAS,1.634146341
35,WAS,1.780487805
36,WAS,1.353658537
37,WAS,1.170731707
38,WAS,1.341463415
39,WAS,1.170731707
40,WAS,1.256097561
41,WAS,1.024390244
42,WAS,1.158536585
43,WAS,1.304878049
44,WAS,1.634146341
45,WAS,1.646341463
46,WAS,1.902439024
47,WAS,1.792682927
48,WAS,2.12195122
49,WAS,1.804878049
0,ATL,0.012195122
1,ATL,0.012195122
2,ATL,-0.048780488
3,ATL,-0.231707317
4,ATL,-0.426829268
5,ATL,-0.170731707
6,ATL,0
7,ATL,-0.414634146
8,ATL,-0.426829268
9,ATL,-0.585365854
10,ATL,-0.06097561
11,ATL,-0.365853659
12,ATL,-0.682926829
13,ATL,-1
14,ATL,-1.341463415
15,ATL,-1.146341463
16,ATL,-0.756097561
17,ATL,-0.756097561
18,ATL,-0.792682927
19,ATL,-0.792682927
20,ATL,-1
21,ATL,-1.012195122
22,ATL,-1.268292683
23,ATL,-1.402439024
24,ATL,-1.085365854
25,ATL,-0.707317073
26,ATL,-0.853658537
27,ATL,-1.292682927
28,ATL,-1.756097561
29,ATL,-1.87804878
30,ATL,-2.329268293
31,ATL,-2.012195122
32,ATL,-2.304878049
33,ATL,-2.682926829
34,ATL,-2.012195122
35,ATL,-2.170731707
36,ATL,-2.073170732
37,ATL,-1.463414634
38,ATL,-1.731707317
39,ATL,-1.56097561
40,ATL,-1.926829268
41,ATL,-2.146341463
42,ATL,-1.756097561
43,ATL,-2.012195122
44,ATL,-2.146341463
45,ATL,-1.865853659
46,ATL,-2.012195122
47,ATL,-1.658536585
48,ATL,-1.512195122
49,ATL,-0.853658537
0,LAC,0.073170732
1,LAC,0.073170732
2,LAC,0.243902439
3,LAC,0.353658537
4,LAC,0.292682927
5,LAC,0.890243902
6,LAC,0.817073171
7,LAC,0.987804878
8,LAC,1.585365854
9,LAC,1.475609756
10,LAC,1.365853659
11,LAC,1.024390244
12,LAC,1.097560976
13,LAC,1.024390244
14,LAC,1.024390244
15,LAC,1.353658537
16,LAC,1.463414634
17,LAC,1.56097561
18,LAC,1.414634146
19,LAC,1.256097561
20,LAC,2.06097561
21,LAC,3.317073171
22,LAC,3.768292683
23,LAC,3.914634146
24,LAC,4.12195122
25,LAC,4.036585366
26,LAC,4.341463415
27,LAC,4.975609756
28,LAC,4.780487805
29,LAC,5.024390244
30,LAC,4.451219512
31,LAC,4.780487805
32,LAC,5.414634146
33,LAC,5.402439024
34,LAC,5.5
35,LAC,5.243902439
36,LAC,5.170731707
37,LAC,4.707317073
38,LAC,5.158536585
39,LAC,4.951219512
40,LAC,4.817073171
41,LAC,4.963414634
42,LAC,4.743902439
43,LAC,4.585365854
44,LAC,4.975609756
45,LAC,4.707317073
46,LAC,4.536585366
47,LAC,4.426829268
48,LAC,4.292682927
49,LAC,4.292682927
0,CHI,0.170731707
1,CHI,0.170731707
2,CHI,-0.134146341
3,CHI,0.12195122
4,CHI,0.195121951
5,CHI,-0.134146341
6,CHI,0
7,CHI,-0.012195122
8,CHI,-0.012195122
9,CHI,0.243902439
10,CHI,0.475609756
11,CHI,0.451219512
12,CHI,0.792682927
13,CHI,1.024390244
14,CHI,0.926829268
15,CHI,0.682926829
16,CHI,0.182926829
17,CHI,0.256097561
18,CHI,0.341463415
19,CHI,0.524390244
20,CHI,0.512195122
21,CHI,0.304878049
22,CHI,0.682926829
23,CHI,0.548780488
24,CHI,0.146341463
25,CHI,0.195121951
26,CHI,0.37804878
27,CHI,0.12195122
28,CHI,0.463414634
29,CHI,0.914634146
30,CHI,0.853658537
31,CHI,0.963414634
32,CHI,0.365853659
33,CHI,0.451219512
34,CHI,0.43902439
35,CHI,0.609756098
36,CHI,0.695121951
37,CHI,0.658536585
38,CHI,1.06097561
39,CHI,1.207317073
40,CHI,0.780487805
41,CHI,0.792682927
42,CHI,1.024390244
43,CHI,0.536585366
44,CHI,0.585365854
45,CHI,0.475609756
46,CHI,0.695121951
47,CHI,0.658536585
48,CHI,0.56097561
49,CHI,0.426829268
